Data,Dia da Semana,Gasto (R$),Receita (R$),ROAS,Compras,CPA (R$),Custo por Mensagem (R$),Custo por Visita (R$),Impressões,Alcance,CTR (%),CPC (R$)
2025-06-18,Quarta-feira,"10,49","104,69999999999999","9,980934223069589","3,0","3,4966666666666666","0,0","3,496667",912,693,"1,535088","0,749286"
2025-06-18,Quarta-feira,"9,72","0,0","0,0","0,0","0,0","0,0","0,972",692,537,"2,456647","0,571765"
2025-06-19,Quinta-feira,"11,36","0,0","0,0","0,0","0,0","0,0","0,0",1418,1267,"3,385049","0,236667"
2025-06-19,Quinta-feira,"13,16","0,0","0,0","0,0","0,0","4,386667","0,0",863,816,"3,128621","0,487407"
2025-06-19,Quinta-feira,"8,19","0,0","0,0","0,0","0,0","4,095","0,0",417,377,"5,755396","0,34125"
2025-06-19,Quinta-feira,"38,11","1317,3000000000002","34,56573077932302","9,0","4,234444444444445","0,0","1,587917",3336,2441,"2,577938","0,44314"
2025-06-19,Quinta-feira,"13,98","0,0","0,0","0,0","0,0","0,0","3,495",1076,867,"2,04461","0,635455"
2025-06-19,Quinta-feira,"12,55","0,0","0,0","0,0","0,0","0,0","12,55",1133,876,"1,323919","0,836667"
2025-06-20,Sexta-feira,"12,42","0,0","0,0","0,0","0,0","0,0","0,0",1601,1436,"2,498438","0,3105"
2025-06-20,Sexta-feira,"11,47","0,0","0,0","0,0","0,0","1,274444","0,0",687,605,"3,63901","0,4588"
2025-06-20,Sexta-feira,"7,64","0,0","0,0","0,0","0,0","7,64","0,0",414,383,"5,072464","0,36381"
2025-06-20,Sexta-feira,"33,45","380,4","11,37219730941704","3,0","11,15","0,0","2,389286",2867,1972,"1,709104","0,682653"
2025-06-20,Sexta-feira,"13,11","140,39999999999998","10,709382151029747","3,0","4,37","13,11","3,2775",1128,925,"1,684397","0,69"
2025-06-20,Sexta-feira,"11,23","357,9","31,869991095280497","3,0","3,7433333333333336","0,0","3,743333",993,850,"1,007049","1,123"
2025-06-21,Sábado,"3,41","0,0","0,0","0,0","0,0","0,0","0,0",381,361,"4,986877","0,179474"
2025-06-21,Sábado,"0,01","0,0","0,0","0,0","0,0","0,0","0,0",1,1,"0,0","0,0"
2025-06-21,Sábado,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",1,1,"0,0","0,0"
2025-06-21,Sábado,"0,01","0,0","0,0","0,0","0,0","0,01","0,0",7,7,"0,0","0,0"
2025-06-21,Sábado,"0,0","404,09999999999997","0,0","3,0","0,0","0,0","0,0",0,0,"0,0","0,0"
2025-06-21,Sábado,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,0,"0,0","0,0"
2025-06-22,Domingo,"13,57","0,0","0,0","0,0","0,0","13,57","0,0",2105,1969,"1,900238","0,33925"
2025-06-22,Domingo,"16,85","0,0","0,0","0,0","0,0","2,808333","0,0",1199,1056,"4,503753","0,312037"
2025-06-22,Domingo,"9,55","0,0","0,0","0,0","0,0","3,183333","0,0",582,525,"5,32646","0,308065"
2025-06-22,Domingo,"52,09","128,39999999999998","2,4649644845459777","3,0","17,363333333333333","0,0","2,003462",4915,3381,"1,38352","0,766029"
2025-06-22,Domingo,"18,64","0,0","0,0","0,0","0,0","0,0","2,071111",1768,1501,"1,923077","0,548235"
2025-06-22,Domingo,"8,62","0,0","0,0","0,0","0,0","0,0","4,31",741,609,"2,834008","0,410476"
2025-06-23,Segunda-feira,"19,79","0,0","0,0","0,0","0,0","0,0","0,0",3113,3019,"3,372952","0,188476"
2025-06-23,Segunda-feira,"14,51","0,0","0,0","0,0","0,0","2,902","0,0",1116,1009,"2,867384","0,453438"
2025-06-23,Segunda-feira,"9,1","0,0","0,0","0,0","0,0","9,1","0,0",584,504,"3,59589","0,433333"
2025-06-23,Segunda-feira,"45,19","568,8","12,586855499004205","3,0","15,063333333333333","0,0","1,8076",3895,2988,"2,182285","0,531647"
2025-06-23,Segunda-feira,"16,76","0,0","0,0","0,0","0,0","0,0","3,352",1852,1622,"1,511879","0,598571"
2025-06-23,Segunda-feira,"15,09","0,0","0,0","0,0","0,0","0,0","5,03",1263,963,"1,425178","0,838333"
2025-05-27,Terça-feira,"10,68","0,0","0,0","0,0","0,0","0,0","10,68",1770,1628,"2,711864","0,2225"
2025-05-27,Terça-feira,"9,66","0,0","0,0","0,0","0,0","1,932","0,0",434,407,"3,686636","0,60375"
2025-05-27,Terça-feira,"27,17","0,0","0,0","0,0","0,0","0,0","5,434",2436,1923,"0,985222","1,132083"
2025-05-27,Terça-feira,"12,1","216,89999999999998","17,92561983471074","3,0","4,033333333333333","0,0","1,728571",1001,704,"1,298701","0,930769"
2025-05-27,Terça-feira,"8,22","359,4","43,72262773722627","3,0","2,74","0,0","4,11",910,759,"0,879121","1,0275"
2025-05-27,Terça-feira,"7,28","0,0","0,0","0,0","0,0","3,64","0,0",361,333,"2,493075","0,808889"
2025-05-28,Quarta-feira,"6,67","0,0","0,0","0,0","0,0","0,0","0,0",1132,1063,"2,208481","0,2668"
2025-05-28,Quarta-feira,"8,29","0,0","0,0","0,0","0,0","0,0","0,0",463,406,"3,023758","0,592143"
2025-05-28,Quarta-feira,"23,82","329,4","13,828715365239294","3,0","7,94","0,0","3,97",2065,1360,"1,016949","1,134286"
2025-05-28,Quarta-feira,"8,63","554,0999999999999","64,20625724217842","3,0","2,876666666666667","0,0","1,726",816,660,"1,960784","0,539375"
2025-05-28,Quarta-feira,"10,36","336,9","32,519305019305015","3,0","3,453333333333333","0,0","0,941818",843,565,"2,491103","0,493333"
2025-05-28,Quarta-feira,"5,7","0,0","0,0","0,0","0,0","0,0","0,0",436,409,"2,981651","0,438462"
2025-05-29,Quinta-feira,"10,36","329,4","31,795366795366796","3,0","3,453333333333333","0,0","0,0",1610,1522,"3,291925","0,195472"
2025-05-29,Quinta-feira,"8,4","0,0","0,0","0,0","0,0","1,68","0,0",547,506,"5,484461","0,28"
2025-05-29,Quinta-feira,"26,94","210,89999999999998","7,828507795100221","3,0","8,98","0,0","6,735",2333,1634,"0,942992","1,224545"
2025-05-29,Quinta-feira,"9,4","0,0","0,0","0,0","0,0","0,0","1,175",777,551,"1,801802","0,671429"
2025-05-29,Quinta-feira,"8,49","0,0","0,0","0,0","0,0","0,0","2,1225",691,483,"2,170767","0,566"
2025-05-29,Quinta-feira,"4,83","0,0","0,0","0,0","0,0","0,0","0,0",224,209,"4,017857","0,536667"
2025-05-30,Sexta-feira,"8,84","0,0","0,0","0,0","0,0","0,0","0,0",1545,1501,"1,941748","0,294667"
2025-05-30,Sexta-feira,"9,27","0,0","0,0","0,0","0,0","4,635","0,0",571,522,"5,078809","0,319655"
2025-05-30,Sexta-feira,"27,09","1374,9","50,7530454042082","15,0","1,806","0,0","2,083846",2310,1708,"1,341991","0,873871"
2025-05-30,Sexta-feira,"12,49","1262,1","101,04883907125699","12,0","1,0408333333333333","0,0","0,0",905,585,"0,994475","1,387778"
2025-05-30,Sexta-feira,"11,17","0,0","0,0","0,0","0,0","0,0","1,39625",849,593,"1,531213","0,859231"
2025-05-30,Sexta-feira,"5,31","0,0","0,0","0,0","0,0","5,31","0,0",286,265,"5,244755","0,354"
2025-05-31,Sábado,"10,28","0,0","0,0","0,0","0,0","0,0","5,14",1667,1562,"3,659268","0,168525"
2025-05-31,Sábado,"9,04","0,0","0,0","0,0","0,0","0,0","0,0",448,418,"2,678571","0,753333"
2025-05-31,Sábado,"28,37","1130,4","39,844906591469865","9,0","3,1522222222222225","0,0","4,052857",2759,1868,"0,978615","1,050741"
2025-05-31,Sábado,"13,34","0,0","0,0","0,0","0,0","13,34","4,446667",1002,686,"1,397206","0,952857"
2025-05-31,Sábado,"10,64","934,8000000000001","87,85714285714286","9,0","1,1822222222222223","10,64","2,66",738,520,"1,626016","0,886667"
2025-05-31,Sábado,"6,08","0,0","0,0","0,0","0,0","6,08","0,0",216,201,"1,388889","2,026667"
2025-06-01,Domingo,"9,46","0,0","0,0","0,0","0,0","0,0","0,0",1513,1380,"2,57766","0,242564"
2025-06-01,Domingo,"9,85","0,0","0,0","0,0","0,0","3,283333","0,0",868,740,"2,764977","0,410417"
2025-06-01,Domingo,"30,34","230,39999999999998","7,593935398813447","3,0","10,113333333333333","0,0","1,784706",2673,2138,"1,496446","0,7585"
2025-06-01,Domingo,"11,82","1555,5","131,5989847715736","18,0","0,6566666666666667","0,0","2,364",1023,704,"1,173021","0,985"
2025-06-01,Domingo,"10,23","461,09999999999997","45,0733137829912","6,0","1,705","0,0","1,461429",990,714,"1,919192","0,538421"
2025-06-01,Domingo,"5,96","0,0","0,0","0,0","0,0","1,192","0,0",444,417,"4,279279","0,313684"
2025-06-02,Segunda-feira,"8,57","0,0","0,0","0,0","0,0","0,0","8,57",1300,1234,"3,615385","0,18234"
2025-06-02,Segunda-feira,"9,12","0,0","0,0","0,0","0,0","1,52","0,0",841,772,"3,448276","0,314483"
2025-06-02,Segunda-feira,"29,13","0,0","0,0","0,0","0,0","29,13","4,161429",2897,2270,"1,139109","0,882727"
2025-06-02,Segunda-feira,"10,51","212,39999999999998","20,209324452901996","3,0","3,5033333333333334","0,0","1,167778",1175,867,"1,87234","0,477727"
2025-06-02,Segunda-feira,"8,07","0,0","0,0","0,0","0,0","0,0","0,0",816,672,"1,470588","0,6725"
2025-06-02,Segunda-feira,"5,11","0,0","0,0","0,0","0,0","1,2775","0,0",427,385,"5,854801","0,2044"
2025-06-03,Terça-feira,"8,67","0,0","0,0","0,0","0,0","0,0","0,0",1253,1122,"3,591381","0,192667"
2025-06-03,Terça-feira,"8,25","0,0","0,0","0,0","0,0","0,0","0,0",623,571,"3,049759","0,434211"
2025-06-03,Terça-feira,"27,44","179,7","6,548833819241982","3,0","9,146666666666667","0,0","3,92",2926,2333,"1,537936","0,609778"
2025-06-03,Terça-feira,"8,33","0,0","0,0","0,0","0,0","0,0","1,388333",830,636,"2,650602","0,378636"
2025-06-03,Terça-feira,"7,0","0,0","0,0","0,0","0,0","0,0","7,0",655,500,"0,458015","2,333333"
2025-06-03,Terça-feira,"5,74","0,0","0,0","0,0","0,0","1,913333","0,0",366,342,"4,918033","0,318889"
2025-06-04,Quarta-feira,"7,22","0,0","0,0","0,0","0,0","0,0","0,0",1125,1061,"2,577778","0,248966"
2025-06-04,Quarta-feira,"8,77","0,0","0,0","0,0","0,0","1,754","0,0",654,609,"4,892966","0,274063"
2025-06-04,Quarta-feira,"30,48","0,0","0,0","0,0","0,0","30,48","2,032",2604,2228,"2,534562","0,461818"
2025-06-04,Quarta-feira,"10,81","0,0","0,0","0,0","0,0","0,0","5,405",1029,730,"0,971817","1,081"
2025-06-04,Quarta-feira,"8,46","185,7","21,950354609929075","3,0","2,8200000000000003","0,0","4,23",784,573,"0,382653","2,82"
2025-06-04,Quarta-feira,"5,66","0,0","0,0","0,0","0,0","5,66","0,0",353,330,"0,849858","1,886667"
2025-06-05,Quinta-feira,"7,21","0,0","0,0","0,0","0,0","0,0","0,0",1011,951,"4,846686","0,147143"
2025-06-05,Quinta-feira,"6,48","0,0","0,0","0,0","0,0","0,0","0,0",321,281,"0,934579","2,16"
2025-06-05,Quinta-feira,"21,47","0,0","0,0","0,0","0,0","0,0","1,951818",1951,1531,"1,742696","0,631471"
2025-06-05,Quinta-feira,"5,57","0,0","0,0","0,0","0,0","0,0","2,785",543,398,"1,104972","0,928333"
2025-06-05,Quinta-feira,"4,0","0,0","0,0","0,0","0,0","0,0","4,0",401,330,"1,246883","0,8"
2025-06-05,Quinta-feira,"3,13","0,0","0,0","0,0","0,0","3,13","0,0",240,222,"4,583333","0,284545"
2025-06-06,Sexta-feira,"9,04","0,0","0,0","0,0","0,0","0,0","0,0",1490,1403,"1,946309","0,311724"
2025-06-06,Sexta-feira,"9,03","0,0","0,0","0,0","0,0","0,0","0,0",419,366,"2,625298","0,820909"
2025-06-06,Sexta-feira,"21,28","0,0","0,0","0,0","0,0","0,0","7,093333",1905,1454,"0,892388","1,251765"
2025-06-06,Sexta-feira,"9,88","493,79999999999995","49,97975708502023","6,0","1,6466666666666667","0,0","1,097778",912,706,"2,52193","0,429565"
2025-06-06,Sexta-feira,"9,16","0,0","0,0","0,0","0,0","0,0","3,053333",775,630,"1,677419","0,704615"
2025-06-06,Sexta-feira,"5,0","0,0","0,0","0,0","0,0","5,0","0,0",198,187,"2,525253","1,0"
2025-06-07,Sábado,"6,22","0,0","0,0","0,0","0,0","0,0","0,0",858,807,"2,097902","0,345556"
2025-06-07,Sábado,"8,92","0,0","0,0","0,0","0,0","8,92","0,0",547,502,"3,290676","0,495556"
2025-06-07,Sábado,"26,28","248,70000000000002","9,463470319634704","3,0","8,76","26,28","2,92",2490,1880,"1,526104","0,691579"
2025-06-07,Sábado,"11,03","113,39999999999999","10,28105167724388","3,0","3,6766666666666663","0,0","1,225556",1007,737,"1,886792","0,580526"
2025-06-07,Sábado,"10,04","823,8000000000001","82,05179282868528","3,0","3,3466666666666662","0,0","2,008",739,561,"2,435724","0,557778"
2025-06-07,Sábado,"5,81","0,0","0,0","0,0","0,0","2,905","0,0",300,268,"5,333333","0,363125"
2025-06-08,Domingo,"12,15","0,0","0,0","0,0","0,0","0,0","12,15",1793,1751,"3,234802","0,209483"
2025-06-08,Domingo,"8,9","0,0","0,0","0,0","0,0","2,966667","0,0",404,359,"5,19802","0,42381"
2025-06-08,Domingo,"29,99","878,4000000000001","29,289763254418144","9,0","3,332222222222222","0,0","1,153462",3017,2441,"2,121313","0,468594"
2025-06-08,Domingo,"11,33","0,0","0,0","0,0","0,0","11,33","5,665",1081,816,"1,480111","0,708125"
2025-06-08,Domingo,"9,28","1040,85","112,16056034482759","9,0","1,031111111111111","0,0","4,64",873,643,"1,718213","0,618667"
2025-06-08,Domingo,"5,62","0,0","0,0","0,0","0,0","5,62","0,0",239,230,"4,1841","0,562"
2025-06-09,Segunda-feira,"7,31","0,0","0,0","0,0","0,0","0,0","0,0",1035,969,"4,830918","0,1462"
2025-06-09,Segunda-feira,"13,82","0,0","0,0","0,0","0,0","6,91","0,0",810,767,"4,197531","0,406471"
2025-06-09,Segunda-feira,"17,51","876,9000000000001","50,079954311821815","9,0","1,9455555555555557","0,0","1,945556",1569,1311,"1,083493","1,03"
2025-06-09,Segunda-feira,"8,55","260,25","30,43859649122807","3,0","2,85","0,0","2,85",733,513,"1,364256","0,855"
2025-06-09,Segunda-feira,"8,42","0,0","0,0","0,0","0,0","8,42","2,806667",807,617,"2,106568","0,495294"
2025-06-09,Segunda-feira,"3,46","0,0","0,0","0,0","0,0","3,46","0,0",261,244,"4,214559","0,314545"
2025-06-10,Terça-feira,"9,98","0,0","0,0","0,0","0,0","0,0","0,0",1303,1242,"4,911742","0,155938"
2025-06-10,Terça-feira,"6,05","0,0","0,0","0,0","0,0","0,0","6,05",348,321,"2,298851","0,75625"
2025-06-10,Terça-feira,"26,23","0,0","0,0","0,0","0,0","0,0","2,384545",1851,1342,"2,106969","0,672564"
2025-06-10,Terça-feira,"14,25","269,70000000000005","18,926315789473687","3,0","4,75","0,0","3,5625",1402,1124,"2,78174","0,365385"
2025-06-10,Terça-feira,"7,59","0,0","0,0","0,0","0,0","0,0","3,795",744,603,"1,478495","0,69"
2025-06-10,Terça-feira,"1,49","0,0","0,0","0,0","0,0","0,0","0,0",82,72,"3,658537","0,496667"
2025-06-11,Quarta-feira,"7,25","0,0","0,0","0,0","0,0","7,25","7,25",1086,1039,"3,499079","0,190789"
2025-06-11,Quarta-feira,"6,47","0,0","0,0","0,0","0,0","0,0","0,0",340,321,"1,470588","1,294"
2025-06-11,Quarta-feira,"24,99","0,0","0,0","0,0","0,0","0,0","4,165",1968,1345,"0,965447","1,315263"
2025-06-11,Quarta-feira,"6,91","0,0","0,0","0,0","0,0","0,0","6,91",571,448,"0,875657","1,382"
2025-06-11,Quarta-feira,"5,95","0,0","0,0","0,0","0,0","0,0","2,975",583,443,"1,715266","0,595"
2025-06-11,Quarta-feira,"6,77","0,0","0,0","0,0","0,0","2,256667","0,0",292,253,"4,452055","0,520769"
2025-06-12,Quinta-feira,"6,58","0,0","0,0","0,0","0,0","0,0","6,58",1208,1189,"4,884106","0,111525"
2025-06-12,Quinta-feira,"6,07","0,0","0,0","0,0","0,0","1,5175","0,0",272,247,"6,25","0,357059"
2025-06-12,Quinta-feira,"29,82","0,0","0,0","0,0","0,0","0,0","1,86375",2476,1925,"1,77706","0,677727"
2025-06-12,Quinta-feira,"9,76","2019,3000000000002","206,8954918032787","15,0","0,6506666666666666","0,0","1,626667",745,518,"2,013423","0,650667"
2025-06-12,Quinta-feira,"8,97","1132,5","126,25418060200668","9,0","0,9966666666666667","8,97","2,99",640,481,"0,9375","1,495"
2025-06-12,Quinta-feira,"5,74","0,0","0,0","0,0","0,0","1,913333","0,0",334,280,"1,796407","0,956667"
2025-06-13,Sexta-feira,"0,56","0,0","0,0","0,0","0,0","0,0","0,0",84,81,"1,190476","0,56"
2025-06-13,Sexta-feira,"3,02","0,0","0,0","0,0","0,0","0,0","0,0",244,220,"2,459016","0,503333"
2025-06-13,Sexta-feira,"24,71","268,04999999999995","10,847834884662078","3,0","8,236666666666666","24,71","6,1775",2415,1688,"0,703934","1,453529"
2025-06-13,Sexta-feira,"3,25","588,5999999999999","181,10769230769228","3,0","1,0833333333333333","0,0","1,083333",326,241,"1,840491","0,541667"
2025-06-13,Sexta-feira,"3,09","0,0","0,0","0,0","0,0","0,0","3,09",340,233,"1,176471","0,7725"
2025-06-13,Sexta-feira,"3,37","0,0","0,0","0,0","0,0","0,0","0,0",295,264,"4,40678","0,259231"
2025-06-14,Sábado,"0,0","616,2","0,0","3,0","0,0","0,0","0,0",0,0,"0,0","0,0"
2025-06-14,Sábado,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,0,"0,0","0,0"
2025-06-15,Domingo,"0,0","321,9","0,0","3,0","0,0","0,0","0,0",0,0,"0,0","0,0"
2025-06-16,Segunda-feira,"13,39","0,0","0,0","0,0","0,0","0,0","0,0",834,693,"1,678657","0,956429"
2025-06-16,Segunda-feira,"12,06","0,0","0,0","0,0","0,0","6,03","0,0",438,379,"5,022831","0,548182"
2025-06-16,Segunda-feira,"36,6","766,8","20,950819672131146","6,0","6,1000000000000005","0,0","4,066667",3599,2549,"0,944707","1,076471"
2025-06-16,Segunda-feira,"11,02","0,0","0,0","0,0","0,0","0,0","5,51",904,775,"1,659292","0,734667"
2025-06-16,Segunda-feira,"9,97","0,0","0,0","0,0","0,0","0,0","1,994",861,746,"1,74216","0,664667"
2025-06-16,Segunda-feira,"7,8","0,0","0,0","0,0","0,0","3,9","0,0",301,277,"5,647841","0,458824"
2025-06-17,Terça-feira,"9,89","0,0","0,0","0,0","0,0","0,0","0,0",1518,1169,"2,371542","0,274722"
2025-06-17,Terça-feira,"12,44","0,0","0,0","0,0","0,0","12,44","0,0",429,375,"2,797203","1,036667"
2025-06-17,Terça-feira,"34,58","748,5","21,64545980335454","9,0","3,842222222222222","0,0","4,3225",2960,1938,"0,844595","1,3832"
2025-06-17,Terça-feira,"12,94","0,0","0,0","0,0","0,0","0,0","4,313333",1051,788,"1,427212","0,862667"
2025-06-17,Terça-feira,"10,54","0,0","0,0","0,0","0,0","0,0","3,513333",1030,823,"1,650485","0,62"
2025-06-17,Terça-feira,"7,36","0,0","0,0","0,0","0,0","7,36","0,0",245,222,"2,040816","1,472"
2025-06-18,Quarta-feira,"14,26","0,0","0,0","0,0","0,0","0,0","0,0",1821,1254,"1,153213","0,679048"
2025-06-18,Quarta-feira,"10,68","0,0","0,0","0,0","0,0","10,68","0,0",450,400,"5,111111","0,464348"
2025-06-18,Quarta-feira,"38,35","813,1800000000001","21,204172099087355","6,0","6,391666666666667","0,0","1,82619",3130,2347,"2,428115","0,504605"
2025-06-18,Quarta-feira,"14,0","284,4","20,314285714285713","3,0","4,666666666666667","0,0","4,666667",1142,743,"0,963222","1,272727"
2025-06-18,Quarta-feira,"12,9","172,2","13,348837209302324","3,0","4,3","0,0","2,15",1165,895,"2,23176","0,496154"
2025-06-18,Quarta-feira,"7,07","0,0","0,0","0,0","0,0","2,356667","0,0",311,273,"6,430868","0,3535"
2025-06-19,Quinta-feira,"13,01","0,0","0,0","0,0","0,0","0,0","0,0",1677,1450,"2,265951","0,342368"
2025-06-19,Quinta-feira,"11,7","0,0","0,0","0,0","0,0","0,0","0,0",571,500,"4,553415","0,45"
2025-06-19,Quinta-feira,"35,11","0,0","0,0","0,0","0,0","35,11","1,671905",3459,2674,"1,965886","0,516324"
2025-06-19,Quinta-feira,"13,37","0,0","0,0","0,0","0,0","0,0","3,3425",1274,920,"1,569859","0,6685"
2025-06-19,Quinta-feira,"12,06","546,5999999999999","45,3233830845771","3,0","4,0200000000000005","0,0","2,01",1307,1039,"2,218822","0,415862"
2025-06-19,Quinta-feira,"6,4","0,0","0,0","0,0","0,0","0,0","0,0",302,279,"3,97351","0,533333"
2025-06-20,Sexta-feira,"10,9","0,0","0,0","0,0","0,0","0,0","0,0",1780,1684,"3,539326","0,173016"
2025-06-20,Sexta-feira,"11,82","0,0","0,0","0,0","0,0","1,97","0,0",602,540,"6,312292","0,311053"
2025-06-20,Sexta-feira,"30,07","0,0","0,0","0,0","0,0","0,0","2,313077",2485,1677,"1,327968","0,911212"
2025-06-20,Sexta-feira,"13,3","888,3000000000001","66,78947368421053","6,0","2,216666666666667","0,0","4,433333",1190,832,"0,840336","1,33"
2025-06-20,Sexta-feira,"11,41","351,9","30,841367221735318","3,0","3,8033333333333332","0,0","1,901667",1029,751,"1,749271","0,633889"
2025-06-20,Sexta-feira,"7,13","0,0","0,0","0,0","0,0","7,13","0,0",429,377,"2,564103","0,648182"
2025-06-21,Sábado,"11,71","0,0","0,0","0,0","0,0","0,0","0,0",2070,1915,"3,333333","0,16971"
2025-06-21,Sábado,"12,36","0,0","0,0","0,0","0,0","4,12","0,0",869,809,"4,487917","0,316923"
2025-06-21,Sábado,"37,51","320,4","8,541722207411357","3,0","12,503333333333332","37,51","3,125833",3783,2501,"1,136664","0,872326"
2025-06-21,Sábado,"16,64","245,39999999999998","14,747596153846152","3,0","5,546666666666667","0,0","2,377143",1438,838,"1,390821","0,832"
2025-06-21,Sábado,"13,56","0,0","0,0","0,0","0,0","0,0","1,506667",1425,1127,"3,017544","0,315349"
2025-06-21,Sábado,"7,16","0,0","0,0","0,0","0,0","3,58","7,16",409,356,"3,667482","0,477333"
2025-06-22,Domingo,"6,37","0,0","0,0","0,0","0,0","0,0","0,0",1239,1191,"4,277643","0,120189"
2025-06-22,Domingo,"2,17","0,0","0,0","0,0","0,0","0,0","0,0",198,187,"4,040404","0,27125"
2025-06-22,Domingo,"3,4","0,0","0,0","0,0","0,0","0,0","3,4",411,361,"1,216545","0,68"
2025-06-22,Domingo,"6,31","0,0","0,0","0,0","0,0","6,31","3,155",645,415,"1,085271","0,901429"
2025-06-22,Domingo,"5,01","0,0","0,0","0,0","0,0","0,0","2,505",597,453,"1,675042","0,501"
2025-06-22,Domingo,"0,77","0,0","0,0","0,0","0,0","0,0","0,0",57,54,"3,508772","0,385"
2025-05-27,Terça-feira,"9,96","0,0","0,0","0,0","0,0","0,0","0,0",1291,1175,"3,098373","0,249"
2025-05-27,Terça-feira,"8,61","0,0","0,0","0,0","0,0","0,956667","0,0",744,607,"4,973118","0,232703"
2025-05-27,Terça-feira,"19,48","179,7","9,224845995893222","3,0","6,493333333333333","0,0","3,896",1469,1171,"1,701838","0,7792"
2025-05-27,Terça-feira,"9,37","0,0","0,0","0,0","0,0","0,0","9,37",801,612,"0,124844","9,37"
2025-05-27,Terça-feira,"9,02","0,0","0,0","0,0","0,0","0,0","4,51",783,619,"1,660281","0,693846"
2025-05-27,Terça-feira,"6,24","0,0","0,0","0,0","0,0","6,24","0,0",372,333,"4,83871","0,346667"
2025-05-28,Quarta-feira,"9,22","0,0","0,0","0,0","0,0","0,0","0,0",1365,1269,"1,318681","0,512222"
2025-05-28,Quarta-feira,"8,93","0,0","0,0","0,0","0,0","1,786","0,0",528,422,"6,439394","0,262647"
2025-05-28,Quarta-feira,"31,13","314,4","10,099582396402184","3,0","10,376666666666667","0,0","2,83",2433,1730,"1,644061","0,77825"
2025-05-28,Quarta-feira,"11,16","208,04999999999998","18,642473118279568","3,0","3,72","11,16","1,594286",861,647,"2,671312","0,485217"
2025-05-28,Quarta-feira,"10,41","188,7","18,12680115273775","3,0","3,47","10,41","3,47",788,624,"1,522843","0,8675"
2025-05-28,Quarta-feira,"6,05","0,0","0,0","0,0","0,0","6,05","0,0",439,392,"2,277904","0,605"
2025-05-29,Quinta-feira,"8,49","0,0","0,0","0,0","0,0","8,49","0,0",1323,1220,"3,023432","0,21225"
2025-05-29,Quinta-feira,"8,3","0,0","0,0","0,0","0,0","8,3","0,0",555,476,"3,603604","0,415"
2025-05-29,Quinta-feira,"26,89","702,3","26,11751580513202","6,0","4,4816666666666665","0,0","2,240833",2241,1595,"1,918786","0,625349"
2025-05-29,Quinta-feira,"10,29","456,45000000000005","44,358600583090386","3,0","3,4299999999999997","0,0","1,47",882,697,"1,247166","0,935455"
2025-05-29,Quinta-feira,"8,37","0,0","0,0","0,0","0,0","0,0","0,0",707,623,"1,55587","0,760909"
2025-05-29,Quinta-feira,"4,65","0,0","0,0","0,0","0,0","0,0","0,0",476,419,"2,310924","0,422727"
2025-05-30,Sexta-feira,"7,5","0,0","0,0","0,0","0,0","0,0","7,5",1052,963,"3,707224","0,192308"
2025-05-30,Sexta-feira,"8,61","0,0","0,0","0,0","0,0","4,305","0,0",391,344,"2,046036","1,07625"
2025-05-30,Sexta-feira,"28,62","254,70000000000002","8,89937106918239","3,0","9,540000000000001","0,0","2,601818",1924,1284,"1,351351","1,100769"
2025-05-30,Sexta-feira,"13,62","0,0","0,0","0,0","0,0","0,0","6,81",894,669,"1,454139","1,047692"
2025-05-30,Sexta-feira,"9,56","575,4000000000001","60,18828451882846","6,0","1,5933333333333335","0,0","9,56",632,509,"1,265823","1,195"
2025-05-30,Sexta-feira,"5,62","0,0","0,0","0,0","0,0","5,62","0,0",285,263,"5,263158","0,374667"
2025-05-31,Sábado,"5,07","0,0","0,0","0,0","0,0","0,0","0,0",599,581,"4,841402","0,174828"
2025-05-31,Sábado,"0,04","0,0","0,0","0,0","0,0","0,0","0,0",14,13,"7,142857","0,04"
2025-05-31,Sábado,"1,65","314,4","190,54545454545453","3,0","0,5499999999999999","0,0","0,0",198,161,"0,0","0,0"
2025-05-31,Sábado,"0,14","0,0","0,0","0,0","0,0","0,0","0,0",21,17,"0,0","0,0"
2025-05-31,Sábado,"0,25","0,0","0,0","0,0","0,0","0,0","0,25",41,39,"4,878049","0,125"
2025-05-31,Sábado,"0,16","0,0","0,0","0,0","0,0","0,0","0,0",10,10,"10,0","0,16"
2025-06-01,Domingo,"0,0","110,69999999999999","0,0","3,0","0,0","0,0","0,0",0,0,"0,0","0,0"
2025-06-01,Domingo,"0,0","380,1","0,0","3,0","0,0","0,0","0,0",0,0,"0,0","0,0"
2025-06-03,Terça-feira,"16,58","0,0","0,0","0,0","0,0","0,0","0,0",2263,1941,"1,590809","0,460556"
2025-06-03,Terça-feira,"16,38","0,0","0,0","0,0","0,0","8,19","0,0",821,720,"2,801462","0,712174"
2025-06-03,Terça-feira,"57,62","485,40000000000003","8,424158278375565","3,0","19,206666666666667","57,62","1,986897",6045,4488,"1,637717","0,58202"
2025-06-03,Terça-feira,"15,18","0,0","0,0","0,0","0,0","0,0","2,168571",1302,1085,"1,766513","0,66"
2025-06-03,Terça-feira,"14,89","0,0","0,0","0,0","0,0","0,0","4,963333",1187,887,"0,84246","1,489"
2025-06-03,Terça-feira,"9,52","0,0","0,0","0,0","0,0","9,52","0,0",593,526,"4,215852","0,3808"
